customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9041-CJNHP,Male,0,No,Yes,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,67.55,109.1,Yes
5948-QSRLU,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.8,5233.36,No
5432-FNSTS,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),107.89,3513.27,No
8531-VTVQM,Female,1,No,No,49,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),86.36,4192.29,No
6285-ZVNKZ,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,53.44,2979.91,No
1683-XPNOW,Male,0,No,No,54,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,53.58,2885.65,No
1572-GPUNO,Female,0,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),67.31,3618.56,No
5458-OUPWD,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.63,1929.96,No
7527-YASBB,Female,1,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,78.54,4866.64,No
1679-ANQRH,Male,0,No,No,3,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,50.47,108.45,No
4578-JUXJO,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,103.52,No
3116-MTGOW,Male,1,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.04,2298.19,No
7779-PSUDE,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.21,489.98,No
7966-BWQHY,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,43.58,57.3,No
4822-CLBNH,Female,0,No,No,43,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,49.65,2065.64,No
9136-UUPRI,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,85.08,4734.56,No
2288-JEKIZ,Male,1,Yes,No,25,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),62.07,1583.03,No
3939-YDPNT,Male,1,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,86.0,168.16,No
2264-AVXUA,Male,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.39,4954.61,No
5336-TKXAG,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,106.44,5885.07,No
6060-RQHLF,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,40.83,515.94,No
4730-IJSKY,Female,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),110.95,2680.21,No
6628-ANLJR,Male,0,Yes,Yes,42,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.13,3268.19,No
4228-EGARR,Male,0,Yes,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.45,1688.61,No
2187-ZZKNQ,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),70.53,90.04,No
1262-GVYEW,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,110.7,218.56,No
2148-OXMTV,Female,0,No,No,16,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.44,1515.6,Yes
8167-TPIFY,Female,1,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,80.06,266.25,Yes
9865-JSSEX,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,68.98,2525.8,No
6798-LCIGT,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,65.71,144.09,No
2780-ZLCCY,Female,0,Yes,No,0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,54.21, ,Yes
6834-ODXCY,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.21,2953.22,Yes
7200-VIXJM,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.97,152.72,Yes
7730-JHXRA,Female,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),65.89,3649.17,No
6189-LXXBX,Female,0,No,Yes,42,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),64.49,2734.69,No
7240-UCXBB,Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),47.17,2005.92,No
5911-WEYZI,Male,0,No,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),87.07,227.07,Yes
1515-RUDIQ,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,99.34,666.08,Yes
2721-XRZAK,Male,1,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,114.65,7213.6,No
2001-OQPGD,Female,0,No,No,69,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,75.61,5143.76,No
3740-OWPIK,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),94.35, ,Yes
8806-JZPVD,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,77.57,2255.11,Yes
6177-CLXPV,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,90.57,550.23,No
8183-NEOUI,Female,0,No,No,3,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.38,251.13,No
9229-BDPGZ,Male,0,No,No,56,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.59,4661.88,No
6283-YWXYF,Female,0,No,No,24,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.16,1283.87,No
5725-NRMVK,Female,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),74.11,1775.1,No
2912-XWWQH,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,60.82,2791.32,No
8932-RNUYF,Male,0,No,No,29,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.19,1400.52,No
2283-SAQPL,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.06,1818.47,No
5787-KLQJT,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.69,866.41,No
6173-TAITO,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.14,997.16,No
1387-LGQSG,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,100.0,4156.96,No
8894-MSMDF,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),108.63,3876.64,No
5088-LBNPC,Male,0,Yes,No,34,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.22,2460.51,Yes
5036-JJOHR,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,68.18,3162.29,No
9809-DTROF,Female,0,Yes,No,63,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,40.87,2648.04,No
3248-ULEMG,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.94,307.23,No
5824-URHII,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.64,947.62,No
4420-OGRYO,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.7,4270.7,Yes
4300-FRYDG,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),70.56,4543.35,No
9238-PAUSS,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,97.46,929.93,No
9064-ECSCR,Male,0,No,No,64,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),72.53,4570.05,No
3498-AEFMK,Male,1,No,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),81.31,3978.77,No
9457-LDCOB,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.35,2379.94,No
8712-USSCS,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),53.63,502.28,No
4479-GPBMK,Male,0,Yes,No,3,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),56.47,187.81,No
6140-XHLVY,Female,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),59.33,97.4,No
7905-KFNYE,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),64.24,445.29,Yes
7048-HTXUB,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,78.34,97.01,No
6483-QUMMV,Female,0,No,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,35.0,1635.71,No
5442-PMUEJ,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.31,319.29,Yes
3584-KKZOG,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.25,138.24,Yes
3459-BMSAB,Female,0,No,No,57,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),49.24,2779.22,No
2849-RKHAD,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.3,76.25,No
5710-CQSBN,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,72.64,2989.84,No
2603-JETQQ,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),58.84,370.19,Yes
2715-WMBFL,Male,0,No,Yes,46,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),47.55,2120.76,Yes
4943-DMMBL,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,63.47,291.96,Yes
6732-BKXKV,Female,0,No,No,66,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.99,6351.8,No
6544-PIYTI,Female,0,Yes,No,34,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.5,2312.13,No
3015-BNKES,Female,0,No,Yes,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46.85,1787.37,No
9904-WAMRC,Female,0,No,Yes,39,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),53.95,2075.95,No
5825-LZOTD,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),72.18,1785.74,No
1866-VVYGB,Male,0,No,No,0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,69.71, ,Yes
7202-CMXJH,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.42, ,Yes
4744-FHTRN,Female,0,No,No,5,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,50.03,245.48,No
2084-XATCO,Male,1,Yes,No,71,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),78.67,5606.73,Yes
3535-RCSPU,Male,0,No,Yes,60,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,73.4,4293.68,No
7893-OEZFR,Female,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.18,788.58,No
8048-DQKSJ,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,87.37,412.0,No
8496-MFXPQ,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.74,217.22,Yes
5408-LOYSC,Female,1,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.6,1977.34,Yes
3941-JPKHF,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,71.31,461.76,No
2317-ZFTBS,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,69.66,1553.86,No
6679-PXPWR,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,81.14,3799.0,No
3472-AGWBC,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.17,93.57,Yes
9867-MOABJ,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),27.25,1648.55,No
1026-EIIXN,Male,0,No,Yes,12,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.79,753.71,Yes
6915-GQCUJ,Female,1,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,54.66,3497.71,No
9139-XOKBA,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,82.85,5229.47,No
8563-ZOMQC,Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),93.84,6211.77,No
4903-GPCIM,Female,1,No,No,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.11,948.68,Yes
2893-DYMHW,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.49,29.96,No
1800-EFFVL,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),74.91,346.73,No
4691-EOUKO,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.52,245.81,Yes
7372-ZZZHP,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),27.51,1522.3,No
6187-RMQWO,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.72,359.69,Yes
5571-JBAOM,Female,0,No,No,56,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.86,3890.32,No
9426-GPBYY,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.85,234.99,No
5150-QHLAN,Male,1,No,No,68,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,73.62,4991.94,No
6306-SKQOV,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,101.31,805.2,Yes
7174-BQYHE,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.87,1319.31,No
9352-EIDYU,Male,1,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.83,1313.93,No
5715-DRATP,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),70.15,778.39,Yes
4480-NBBQR,Female,0,No,No,53,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,66.6,3450.23,No
8064-MIOYZ,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.08,2907.91,No
2111-PYIOS,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),61.81,100.25,Yes
2059-VTUAO,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),65.27,3538.98,No
5760-LGDXB,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,75.44,1746.05,No
2637-LZRXK,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),86.0,2507.23,Yes
8906-WWDWU,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),75.85,2122.36,Yes
4863-GQUCX,Male,0,No,No,52,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,57.42,3089.14,No
4123-SOKLT,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,108.14,4824.42,No
5047-VHUOU,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,838.79,No
3453-EHFNM,Female,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,880.37,No
6821-YYPBN,Male,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),91.86,2373.4,No
3571-ORJTA,Female,1,Yes,Yes,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.69,2076.81,No
9117-KWULC,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,93.72,5301.38,No
2660-FJBVZ,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),68.17,3922.06,No
1797-OTFFE,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),110.6,620.06,Yes
2148-DCURK,Male,0,No,No,6,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),58.94,329.42,No
3096-TKOZJ,Male,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.83,176.77,No
2735-BOEIO,Male,1,No,No,60,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.12,5397.18,No
9198-IAAPH,Male,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,49.52,272.82,Yes
3521-PYWDV,Female,0,No,No,14,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),55.58,777.67,No
1961-HSHZI,Male,0,No,No,70,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.55,5598.3,No
5566-ZLAAR,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.54,5092.36,No
3004-UWMXB,Female,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.03,6097.27,No
7357-MYWKV,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),90.11,2591.69,No
6782-LCNDB,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),110.98,5416.75,No
8448-CGXLD,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.07,2634.21,No
7299-NDXCU,Female,0,No,Yes,7,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.55,444.39,No
3314-FMLDV,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),76.47,4434.15,No
3756-XXPVX,Male,0,Yes,No,60,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),64.06,3863.34,No
6417-LJBPW,Female,1,No,Yes,24,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,107.94,2665.4,No
3907-UERHG,Male,1,No,Yes,70,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,92.77,6527.25,No
6697-AQUMF,Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.53, ,Yes
6385-AIERR,Female,0,No,No,0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),75.68, ,No
8380-LHNAJ,Female,0,No,Yes,66,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),67.1,4407.54,No
3417-XZAYP,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,106.88,140.45,No
2749-YGGNK,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),101.61,429.09,No
5482-SHONX,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.42,3162.46,No
1212-PHIOI,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),99.81,525.71,No
4014-NANZZ,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,68.42,1771.23,Yes
2691-DPQBR,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,68.37,1678.28,No
4777-RGIPI,Female,0,No,No,28,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),72.92,2009.43,No
